Date,Price
2024-07-30,28.39
2024-07-31,29.04
2024-08-01,28.55
2024-08-02,28.545
2024-08-05,27.275
2024-08-06,27.04
2024-08-07,26.6003
2024-08-08,27.565
2024-08-09,27.4417
2024-08-12,28.01
2024-08-13,27.8387
2024-08-14,27.59
2024-08-15,28.39
2024-08-16,29.0075
2024-08-19,29.475
2024-08-20,29.4254
2024-08-21,29.625
2024-08-22,28.985
2024-08-23,29.8175
2024-08-26,29.9
2024-08-27,29.99
2024-08-28,29.11
2024-08-29,29.44
2024-08-30,28.8447
2024-09-02,28.5
2024-09-03,28.05
2024-09-04,28.285
2024-09-05,28.8131
2024-09-06,27.92
2024-09-09,28.35
2024-09-10,28.38
2024-09-11,28.685
2024-09-12,29.91
2024-09-13,30.6575
2024-09-16,30.76
2024-09-17,30.735
2024-09-18,30.06
2024-09-19,30.785
2024-09-20,31.1125
2024-09-23,30.67
2024-09-24,32.13
2024-09-25,31.845
2024-09-26,32.185
