Date,Price
2024-08-22,"3,313.14"
2024-08-23,"3,327.19"
2024-08-26,"3,324.22"
2024-08-27,"3,305.33"
2024-08-28,"3,286.50"
2024-08-29,"3,277.68"
2024-08-30,"3,321.43"
2024-09-02,"3,265.01"
2024-09-03,"3,273.43"
2024-09-04,"3,252.16"
2024-09-05,"3,257.76"
2024-09-06,"3,231.35"
2024-09-09,"3,192.95"
2024-09-10,"3,195.76"
2024-09-11,"3,186.13"
2024-09-12,"3,172.47"
2024-09-13,"3,159.25"
2024-09-18,"3,171.01"
2024-09-19,"3,196.04"
2024-09-20,"3,201.05"
2024-09-23,"3,212.76"
2024-09-24,"3,351.91"
2024-09-25,"3,401.53"
2024-09-26,"3,545.32"
2024-09-27,"3,703.68"
2024-09-30,"4,017.85"
2024-10-08,"4,256.10"
2024-10-09,"3,955.98"
2024-10-10,"3,997.79"
2024-10-11,"3,887.17"
2024-10-14,"3,961.34"
2024-10-15,"3,855.99"
2024-10-16,"3,831.59"
2024-10-17,"3,788.22"
2024-10-18,"3,925.23"
2024-10-21,"3,935.20"
2024-10-22,"3,957.78"
2024-10-23,"3,973.21"
2024-10-24,"3,928.83"
2024-10-25,"3,956.42"
2024-10-28,"3,964.16"
2024-10-29,"3,924.65"
2024-10-30,"3,889.45"
2024-10-31,"3,891.04"
2024-11-01,"3,890.02"
2024-11-04,"3,944.76"
2024-11-05,"4,044.57"
2024-11-06,"4,024.28"
2024-11-07,"4,145.70"
2024-11-08,"4,104.05"
2024-11-11,"4,131.13"
2024-11-12,"4,085.74"
2024-11-13,"4,110.89"
2024-11-14,"4,039.62"
2024-11-15,"3,968.83"
2024-11-18,"3,950.38"
2024-11-19,"3,976.89"
2024-11-20,"3,985.77"
2024-11-21,"3,989.30"
2024-11-22,"3,865.70"
2024-11-25,"3,848.09"
2024-11-26,"3,840.18"
2024-11-27,"3,907.04"
2024-11-28,"3,872.55"
2024-11-29,"3,916.58"
2024-12-02,"3,947.63"
2024-12-03,"3,951.89"
2024-12-04,"3,930.56"
2024-12-05,"3,921.59"
2024-12-06,"3,973.14"
